tweet_user_screen_name,tweet_id,tweet_text,tweet_retweet_count,tweet_created,tweet_user_id,tweet_user_followers_count,tweet_user_friends_count,tweet_user_statuses_count,tweet_user_verified,tweet_user_location
_Muhd_Irfan_,1.55E+18,"RT @durandbernarr: It’s always them ugly bitches bothering you with that “you think you cute” bullshit.

Naw ho. 
You KNOW you’re ugly and…",25,44755.11563,1.16E+18,448,478,43886,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,RT @staypeachy_co: The way I am so angry. Equivalent to “go back to the kitchen and make me a sandwich” remake. Fuck you. Who the hell are…,13,44755.11561,1.11E+18,38,754,2870,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,RT @lovelikelumax: if you dont like sadie sink literally wtf is wrong with you. what the flying fuck is wrong with you.,12,44755.11561,1.36E+18,5,19,595,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,Fuck you @SportsRadioWIP https://t.co/aGl1xv5fYf,0,44755.1156,1.40E+18,859,649,17216,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @_Hockey77_: Connor McDavid praises Edmonton &amp; took a pay cut to give his team cap flexibility. 

Johhny Hockey straight up said fuck th…",4,44755.11558,1.48E+18,176,365,8137,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @KBradJStorm: Guilty Gear Strive is that fire, fuck what you heard from your favorite top player",36,44755.11558,3611994132,167,1990,5712,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,RT @davidhogg111: I can’t believe people are literally being told to wait until after the election to act on gun control because now is “no…,560,44755.11557,7.04E+17,2165,4690,167578,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @ggutierrezcand1: ""who got you smiling like that"" the weed bruh i'm high as fuck",18254,44755.11556,2766867552,60,65,1283,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @JermereCaprice: If a nigga really fuck with you he gone love different on his own, you ain’t gotta coach him??",2327,44755.11556,409593727,1755,1218,334239,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @annbasaa: Fuck you, Paul Desiderio.",38,44755.11556,770852035,16,33,3213,FALSE,Bahamas
_Muhd_Irfan_,1.55E+18,"RT @USMCVet_0323: Love it. Not so tough now you cowardly fuck ?? Alba should get a Medal of Freedom

https://t.co/s4wFt0xWug",1,44755.11551,2466940272,4209,4830,235420,FALSE,Bahamas
JanSherKhan_,1.55E+18,"RT @BravesAshland: Braves win, fuck you",15,44755.11551,1.51E+18,4,13,7,FALSE,United States
JanSherKhan_,1.55E+18,fuck you fuck you fuck you,0,44755.1155,1.52E+18,23,102,367,FALSE,United States
JanSherKhan_,1.55E+18,"RT @biggestjoel: conservatives truly out there like ""so the rights im depriving you aren't even women's rights?? where the fuck is this cou…",15,44755.1155,1.39E+18,232,270,8851,FALSE,United States
JanSherKhan_,1.55E+18,Idc who the person is I will never be satisfied as a “main chick” or whatever you wanna call it lol fuck around on someone else ??,0,44755.1155,2957645759,287,237,5518,FALSE,United States
JanSherKhan_,1.55E+18,@TrueTorontoGirl Bullshit! The way you ran over me whilst annoyed at garden gnomes..was sexy as fuck! ????,0,44755.11549,1.49E+18,1177,1445,6584,FALSE,United States
JanSherKhan_,1.55E+18,"RT @biggestjoel: conservatives truly out there like ""so the rights im depriving you aren't even women's rights?? where the fuck is this cou…",15,44755.11549,1.01E+18,400,363,60008,FALSE,United States
JanSherKhan_,1.55E+18,"RT @annbasaa: Fuck you, Paul Desiderio.",38,44755.11545,1.24E+18,1079,551,7297,FALSE,United States
